obj_key,obj_subprg,Кодзадачи,ДатаНачалаЗадачи,Статуспоэкспертизе,Экспертиза,season,Скорость,Кол-во рабочих,Генподрядчик,Генпроектировщик,Площадь,2023-01-17,2023-01-23,2023-02-06,2023-02-13,2023-02-20,2023-02-27,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-24,2023-05-02,2023-05-10,2023-05-15,2023-05-22,2023-05-29,y
020-0711,0,1,737922,0,0,2,0.7575757575757576,9,19,28,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,232
020-0711,0,1.4.2,738154,0,0,1,0.7575757575757576,9,19,28,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0711,0,3,737745,0,0,4,2.3095238095238093,35,19,28,0.0,97,97,97,97,97,97,97,97,97,97,97,97,96,96,96,97,97,97,97,1031
020-0711,0,3.1,737922,0,0,2,0.75,9,19,28,0.0,83,83,83,83,83,83,83,83,83,83,83,99,99,99,99,99,99,99,99,777
020-0711,0,3.11,738046,0,0,4,0.7575757575757576,9,19,28,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0711,0,3.13,737831,1,0,2,0.75,9,19,28,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,945
020-0711,0,3.15,737922,0,0,2,2.3095238095238093,35,19,28,0.0,97,96,96,97,97,97,97,96,96,96,96,96,95,95,95,96,96,96,96,691
020-0711,0,3.3,737745,0,0,4,0.7575757575757576,9,19,28,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,500
020-0711,0,3.8,737922,0,0,2,0.7575757575757576,9,19,28,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0711,0,4,738111,0,0,3,0.1818181818181818,9,19,28,0.0,14,14,19,20,21,21,21,22,22,22,22,22,22,23,23,23,23,23,24,1065
020-0711,0,4.1.1,738112,0,0,4,0.7575757575757576,9,19,28,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,210
020-0711,0,4.10,739006,0,0,4,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
020-0711,0,4.11,738764,0,0,3,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
020-0711,0,4.12,738946,0,0,2,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
020-0711,0,4.2,738111,0,0,4,0.7575757575757576,9,19,28,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,388
020-0711,0,4.3,738478,0,0,4,0.6746031746031746,9,19,28,0.0,58,40,40,40,54,54,57,81,85,85,85,85,85,85,85,85,85,85,85,215
020-0711,0,4.4,738580,0,0,1,0.4318181818181818,9,19,28,0.0,0,0,5,10,14,14,20,27,27,29,29,32,33,40,43,45,43,46,57,218
020-0711,0,4.5,738813,0,0,3,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
020-0711,0,4.6,738813,0,0,3,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
020-0711,0,4.7,738733,0,0,3,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
020-0711,0,4.8,738733,0,0,3,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
020-0711,0,4.9,738793,0,0,4,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
020-0711,0,5,738692,0,0,2,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413
020-0711,0,5.11,739038,0,0,2,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
020-0711,0,7.1,739002,0,0,2,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
020-0711,0,7.1.8,739048,0,0,2,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
020-0711,0,7.4,739049,0,0,2,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
020-0711,0,8,739068,0,0,3,0.0,9,19,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
020-0712,1,1,737153,0,0,2,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1147
020-0712,1,1.4.2,738300,0,0,2,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0712,1,3,737440,0,0,1,0.7575757575757576,91,5,8,0.0,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1139
020-0712,1,3.1,737823,0,0,2,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0712,1,3.11,737783,0,0,1,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0712,1,3.13,738147,2,0,1,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,91
020-0712,1,3.15,737868,0,0,2,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,641
020-0712,1,3.3,737868,0,0,2,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0712,1,3.8,737538,0,0,2,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0712,1,4,737942,0,0,2,0.75,91,5,8,0.0,94,96,97,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,99,745
020-0712,1,4.1.1,738410,0,0,4,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,108
020-0712,1,4.10,738459,0,0,4,0.7575757575757576,91,5,8,0.0,83,83,84,86,88,88,90,92,93,100,100,100,100,100,100,100,100,100,100,135
020-0712,1,4.11,738242,0,0,2,0.7575757575757576,91,5,8,0.0,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,310
020-0712,1,4.12,738368,0,0,3,0.7575757575757576,91,5,8,0.0,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,179
020-0712,1,4.2,738035,0,0,4,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,179
020-0712,1,4.3,738090,0,0,4,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,224
020-0712,1,4.4,738111,0,0,4,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,184
020-0712,1,4.5,738256,0,0,2,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,79
020-0712,1,4.6,738270,0,0,2,0.7575757575757576,91,5,8,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,233
020-0712,1,4.7,738251,0,0,2,0.7575757575757576,91,5,8,0.0,96,97,98,99,99,99,99,99,99,100,100,100,100,100,100,100,100,100,100,351
020-0712,1,4.8,738382,0,0,3,0.7575757575757576,91,5,8,0.0,26,69,80,85,88,88,100,100,100,100,100,100,100,100,100,100,100,100,100,197
020-0712,1,4.9,738217,0,0,2,0.7575757575757576,91,5,8,0.0,99,99,99,99,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,340
020-0712,1,5,738349,0,0,2,0.8695652173913043,91,5,8,0.0,0,0,9,9,11,11,37,52,51,60,55,56,56,56,55,56,56,56,55,471
020-0712,1,5.11,738579,0,0,2,0.7575757575757576,91,5,8,0.0,0,0,0,0,0,0,0,0,0,5,5,100,100,100,100,100,100,100,100,18
020-0712,1,7.1,738575,0,0,2,0.1363636363636363,91,5,8,0.0,0,0,0,0,0,0,3,12,13,12,12,15,16,17,17,17,17,17,18,104
020-0712,1,7.1.8,738599,0,0,2,0.0,91,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
020-0712,1,7.4,738600,0,0,2,0.0,91,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
020-0712,1,8,738610,0,0,2,0.0,91,5,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
020-0719,1,1,737731,0,0,4,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,378
020-0719,1,1.4.2,737993,0,0,3,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20
020-0719,1,3,737892,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,55
020-0719,1,3.1,737892,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,107
020-0719,1,3.11,737892,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,161
020-0719,1,3.13,738036,1,0,4,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,376
020-0719,1,3.15,738251,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,264
020-0719,1,3.3,737892,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,119
020-0719,1,3.8,737988,0,0,3,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44
020-0719,1,4,737924,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,591
020-0719,1,4.1.1,738362,0,0,3,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,17
020-0719,1,4.10,738496,0,0,1,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,19
020-0719,1,4.11,738034,0,0,4,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,399
020-0719,1,4.12,738095,0,0,4,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,380
020-0719,1,4.2,737924,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,164
020-0719,1,4.3,737955,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,289
020-0719,1,4.4,737972,0,0,3,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,267
020-0719,1,4.5,738087,0,0,4,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,411
020-0719,1,4.6,738106,0,0,4,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,392
020-0719,1,4.7,738136,0,0,1,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,362
020-0719,1,4.8,738326,0,0,2,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,189
020-0719,1,4.9,738070,0,0,4,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,428
020-0719,1,5,738452,0,0,4,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,67
020-0719,1,5.11,738492,0,0,1,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,27
020-0719,1,7.1,738510,0,0,1,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,8
020-0719,1,7.1.8,738518,0,0,1,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0719,1,7.4,738518,0,0,1,0.7575757575757576,50,7,2,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
020-0719,1,8,738529,0,0,1,0.0,50,7,2,5149.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
020-0720,0,1,737892,0,0,2,2.0408163265306123,219,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,97,97,97,97,97,97,100,100,760
020-0720,0,1.4.2,738095,0,0,4,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,133
020-0720,0,3,737916,0,0,2,0.75,186,6,9,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,809
020-0720,0,3.1,737916,0,0,2,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,334
020-0720,0,3.11,737916,0,0,2,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,599
020-0720,0,3.13,738553,1,0,4,0.7575757575757576,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121
020-0720,0,3.15,737916,0,0,2,0.75,186,6,9,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,754
020-0720,0,3.3,737916,0,0,2,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,267
020-0720,0,3.8,738062,0,0,4,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,208
020-0720,0,4,737962,0,0,2,0.528,186,6,9,0.0,54,55,57,58,59,59,60,61,62,63,63,63,64,65,65,66,66,66,65,752
020-0720,0,4.1.1,738580,0,0,2,0.0,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
020-0720,0,4.10,738591,0,0,2,0.0,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
020-0720,0,4.11,738305,0,0,2,0.3805309734513274,186,6,9,0.0,19,19,24,28,30,30,32,33,34,36,38,38,39,41,42,43,42,40,40,361
020-0720,0,4.12,738312,0,0,2,0.2803030303030303,186,6,9,0.0,28,28,28,29,29,29,29,30,30,31,31,33,33,34,36,36,36,36,37,374
020-0720,0,4.2,737972,0,0,3,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,182
020-0720,0,4.3,737992,0,0,3,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,405
020-0720,0,4.4,738060,0,0,4,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,328
020-0720,0,4.5,738275,0,0,2,0.7575757575757576,186,6,9,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,240
020-0720,0,4.6,738290,0,0,2,0.75,186,6,9,0.0,89,89,92,94,95,95,95,96,96,96,97,98,99,99,99,99,99,99,99,381
020-0720,0,4.7,738291,0,0,2,0.4090909090909091,186,6,9,0.0,35,36,38,40,41,41,42,43,45,47,48,49,49,50,51,52,53,54,54,425
020-0720,0,4.8,738545,0,0,2,0.0303030303030303,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,87
020-0720,0,4.9,738187,0,0,2,0.6136363636363636,186,6,9,0.0,74,74,75,76,77,77,77,78,80,80,79,80,80,80,81,81,81,81,81,517
020-0720,0,5,738590,0,0,2,0.0,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
020-0720,0,5.11,738627,0,0,3,0.0,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
020-0720,0,7.1,738915,0,0,3,0.0,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
020-0720,0,7.1.8,738946,0,0,3,0.0,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
020-0720,0,7.4,738949,0,0,3,0.0,186,6,9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
020-0720,0,8,738978,0,0,2,0.0,186,6,9,20164.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
020-0776,1,1,737896,0,0,2,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,496
020-0776,1,1.4.2,738368,0,0,3,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,24
020-0776,1,3,737896,0,0,2,0.8928571428571429,0,0,6,0.0,72,73,63,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,0
020-0776,1,3.1,737903,0,0,2,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,396
020-0776,1,3.11,738268,0,0,2,0.7575757575757576,0,0,6,0.0,99,99,99,100,100,99,99,99,99,100,100,100,100,100,100,100,100,100,100,331
020-0776,1,3.13,738550,1,0,2,0.1666666666666666,0,0,6,0.0,0,0,0,0,0,0,0,0,0,4,2,2,2,2,2,2,2,6,22,143
020-0776,1,3.15,738616,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
020-0776,1,3.3,737896,0,0,2,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,349
020-0776,1,3.8,738087,0,0,4,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,422
020-0776,1,4,738672,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410
020-0776,1,4.1.1,738672,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020-0776,1,4.10,738985,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
020-0776,1,4.11,738904,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
020-0776,1,4.12,738995,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
020-0776,1,4.2,738625,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
020-0776,1,4.3,738716,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
020-0776,1,4.4,738733,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
020-0776,1,4.5,738905,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
020-0776,1,4.6,738905,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
020-0776,1,4.7,738905,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
020-0776,1,4.8,738976,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
020-0776,1,4.9,738867,0,0,1,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
020-0776,1,5,738939,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
020-0776,1,5.11,738980,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
020-0776,1,7.1,739008,0,0,2,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
020-0776,1,7.1.8,739055,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
020-0776,1,7.4,739061,0,0,3,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
020-0779,1,1,737497,0,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,852
020-0779,1,1.4.2,738060,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,185
020-0779,1,3,737852,0,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,749
020-0779,1,3.1,737861,0,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,242
020-0779,1,3.11,737889,0,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,199
020-0779,1,3.13,738335,2,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,266
020-0779,1,3.15,737973,0,0,3,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,512
020-0779,1,3.3,737861,0,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,112
020-0779,1,3.8,737874,0,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0779,1,4,737669,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,816
020-0779,1,4.1.1,738397,0,0,3,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,29
020-0779,1,4.10,738398,0,0,3,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,87
020-0779,1,4.11,737669,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,710
020-0779,1,4.12,738270,0,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,155
020-0779,1,4.2,737972,0,0,3,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,203
020-0779,1,4.3,738009,0,0,3,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,102
020-0779,1,4.4,738035,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,168
020-0779,1,4.5,738152,0,0,1,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48
020-0779,1,4.6,738166,0,0,1,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,213
020-0779,1,4.7,738175,0,0,1,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,250
020-0779,1,4.8,738218,0,0,2,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,207
020-0779,1,4.9,738100,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,312
020-0779,1,5,737698,0,0,4,0.7575757575757576,10,22,33,0.0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,100,100,100,100,863
020-0779,1,5.11,738486,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0779,1,7.1,738401,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88
020-0779,1,7.1.8,738489,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
020-0779,1,7.4,738474,0,0,4,0.7575757575757576,10,22,33,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,23
020-0779,1,8,738498,0,0,1,0.0,10,18,26,2992.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
021-0048,0,1,737896,0,0,2,1.4642857142857142,0,0,6,0.0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,34,34,34,26,26,820
021-0048,0,1.4.2,738340,0,0,3,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10
021-0048,0,3,737896,0,0,2,0.7575757575757576,0,0,6,0.0,10,10,10,10,14,14,14,15,15,16,17,18,18,18,19,19,19,19,21,0
021-0048,0,3.1,738297,0,0,2,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,93
021-0048,0,3.11,738540,0,0,1,0.106060606060606,0,0,6,0.0,0,0,0,0,1,1,1,1,2,2,4,5,5,5,8,9,9,9,14,223
021-0048,0,3.13,738671,1,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
021-0048,0,3.15,738719,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
021-0048,0,3.3,738290,0,0,2,0.7575757575757576,0,0,6,0.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,229
021-0048,0,3.8,738540,0,0,1,0.3863636363636363,0,0,6,0.0,0,0,0,5,8,8,8,24,27,29,38,40,40,40,45,47,47,47,51,166
021-0048,0,4,738855,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589
021-0048,0,4.1.1,738855,0,0,4,0.0,0,0,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
